rank,n,net,pf,dd,mar,win,evr,ryr,tpy,sh,so,avl,folds8,secs,params
507,36,-1500,0.879,5248,-0.29,41.7,-0.071,-0.2,2.4,-0.06,-0.08,589,2,1,"{'lookback': 103, 'band_mult_long': 2.0, 'band_mult_short': 0.75, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 1, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.05, 'daytype_hi': 0.65, 'vol_skip_pct': 15.0, 'stop_k': 1.0}"
508,230,-441,0.983,8121,-0.05,20.0,-0.013,-0.2,15.3,-0.01,-0.03,144,4,3,"{'lookback': 74, 'band_mult_long': 1.5, 'band_mult_short': 2.25, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 3, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.3, 'daytype_hi': 0.8, 'vol_skip_pct': 52.0, 'stop_k': 2.5}"
509,173,-565,0.975,8152,-0.07,18.5,-0.02,-0.2,11.5,-0.01,-0.04,161,3,3,"{'lookback': 61, 'band_mult_long': 0.5, 'band_mult_short': 2.5, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.35, 'daytype_hi': 0.75, 'vol_skip_pct': 40.0, 'stop_k': 1.0}"
510,5,-278,0.0,278,-1.0,0.0,-1.0,-0.3,0.3,-0.7,-0.45,56,0,4,"{'lookback': 49, 'band_mult_long': 2.0, 'band_mult_short': 2.5, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'off', 'confirm_bars': 4, 'daytype_mode': 'off', 'daytype_lo': 0.25, 'daytype_hi': 0.85, 'vol_skip_pct': 1.0, 'stop_k': 3.75}"
511,24,-1811,0.752,3109,-0.58,33.3,-0.165,-0.3,1.6,-0.12,-0.14,457,2,3,"{'lookback': 105, 'band_mult_long': 1.5, 'band_mult_short': 2.25, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 4, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.1, 'daytype_hi': 0.9, 'vol_skip_pct': 8.0, 'stop_k': 3.5}"
512,67,-1789,0.889,11772,-0.15,32.8,-0.075,-0.3,4.5,-0.06,-0.14,358,3,3,"{'lookback': 101, 'band_mult_long': 0.5, 'band_mult_short': 2.5, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 4, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.15, 'daytype_hi': 0.55, 'vol_skip_pct': 32.0, 'stop_k': 1.0}"
513,284,-1482,0.979,13746,-0.11,28.9,-0.015,-0.3,18.9,-0.02,-0.05,345,2,2,"{'lookback': 65, 'band_mult_long': 1.5, 'band_mult_short': 1.0, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 1, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.05, 'daytype_hi': 0.75, 'vol_skip_pct': 12.0, 'stop_k': 1.75}"
514,124,-1062,0.939,4657,-0.23,33.1,-0.041,-0.3,8.2,-0.05,-0.09,210,1,3,"{'lookback': 24, 'band_mult_long': 1.5, 'band_mult_short': 1.5, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.15, 'daytype_hi': 0.95, 'vol_skip_pct': 12.0, 'stop_k': 3.0}"
515,83,-925,0.917,4125,-0.22,30.1,-0.058,-0.3,5.5,-0.04,-0.09,191,5,3,"{'lookback': 72, 'band_mult_long': 1.75, 'band_mult_short': 0.5, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 3, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.1, 'daytype_hi': 0.6, 'vol_skip_pct': 31.0, 'stop_k': 3.0}"
516,4,-253,0.0,253,-1.0,0.0,-1.0,-0.3,0.3,-0.81,-0.43,63,0,1,"{'lookback': 70, 'band_mult_long': 2.0, 'band_mult_short': 1.5, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 1, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.4, 'daytype_hi': 0.6, 'vol_skip_pct': 2.0, 'stop_k': 1.75}"
517,87,-2437,0.912,10565,-0.23,31.0,-0.061,-0.4,5.8,-0.07,-0.13,460,4,5,"{'lookback': 91, 'band_mult_long': 2.5, 'band_mult_short': 1.75, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 4, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.35, 'daytype_hi': 0.55, 'vol_skip_pct': 29.0, 'stop_k': 1.75}"
518,182,-1955,0.95,14638,-0.13,30.8,-0.034,-0.4,12.1,-0.04,-0.09,311,4,4,"{'lookback': 56, 'band_mult_long': 1.25, 'band_mult_short': 2.5, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 2, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.15, 'daytype_hi': 0.9, 'vol_skip_pct': 71.0, 'stop_k': 1.25}"
519,48,-1732,0.806,6098,-0.28,25.0,-0.145,-0.5,3.2,-0.11,-0.18,248,4,3,"{'lookback': 75, 'band_mult_long': 0.75, 'band_mult_short': 1.0, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 2, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.2, 'daytype_hi': 0.95, 'vol_skip_pct': 2.0, 'stop_k': 3.5}"
520,156,-2958,0.934,14145,-0.21,28.2,-0.047,-0.5,10.4,-0.06,-0.12,401,4,3,"{'lookback': 45, 'band_mult_long': 2.25, 'band_mult_short': 1.5, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.25, 'daytype_hi': 0.9, 'vol_skip_pct': 26.0, 'stop_k': 2.5}"
521,38,-2855,0.713,4478,-0.64,28.9,-0.204,-0.5,2.5,-0.19,-0.26,368,2,4,"{'lookback': 37, 'band_mult_long': 1.75, 'band_mult_short': 2.5, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'off', 'confirm_bars': 3, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.25, 'daytype_hi': 0.8, 'vol_skip_pct': 11.0, 'stop_k': 3.25}"
522,74,-3129,0.845,7900,-0.4,32.4,-0.105,-0.5,4.9,-0.11,-0.18,405,3,5,"{'lookback': 11, 'band_mult_long': 2.25, 'band_mult_short': 0.5, 'exit_mode': 'vwap', 'side': 'Long Only', 'window': 'morning', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 3, 'daytype_mode': 'off', 'daytype_lo': 0.35, 'daytype_hi': 0.75, 'vol_skip_pct': 29.0, 'stop_k': 1.5}"
523,20,-2123,0.538,3083,-0.69,15.0,-0.393,-0.5,1.3,-0.22,-0.32,270,2,4,"{'lookback': 90, 'band_mult_long': 1.5, 'band_mult_short': 1.25, 'exit_mode': 'band', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 3, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.05, 'daytype_hi': 0.7, 'vol_skip_pct': 3.0, 'stop_k': 1.75}"
524,421,-1241,0.976,14832,-0.08,15.4,-0.02,-0.6,28.0,-0.02,-0.07,144,3,4,"{'lookback': 67, 'band_mult_long': 0.5, 'band_mult_short': 1.75, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 3, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.2, 'daytype_hi': 0.8, 'vol_skip_pct': 33.0, 'stop_k': 1.75}"
525,19,-3313,0.348,3673,-0.9,21.1,-0.515,-0.6,1.3,-0.31,-0.33,339,1,1,"{'lookback': 40, 'band_mult_long': 2.5, 'band_mult_short': 2.25, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 1, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.15, 'daytype_hi': 0.6, 'vol_skip_pct': 2.0, 'stop_k': 2.0}"
526,26,-3662,0.52,5016,-0.73,26.9,-0.351,-0.6,1.7,-0.3,-0.34,401,2,5,"{'lookback': 12, 'band_mult_long': 2.0, 'band_mult_short': 2.0, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 3, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.35, 'daytype_hi': 0.55, 'vol_skip_pct': 9.0, 'stop_k': 2.75}"
527,12,-406,0.162,406,-1.0,16.7,-0.698,-0.6,0.8,-0.54,-0.49,48,0,4,"{'lookback': 40, 'band_mult_long': 2.5, 'band_mult_short': 2.5, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 4, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.35, 'daytype_hi': 0.7, 'vol_skip_pct': 10.0, 'stop_k': 1.25}"
528,73,-1242,0.815,3494,-0.36,21.9,-0.144,-0.7,4.8,-0.12,-0.18,118,2,4,"{'lookback': 22, 'band_mult_long': 0.75, 'band_mult_short': 2.5, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 3, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.45, 'daytype_hi': 0.65, 'vol_skip_pct': 24.0, 'stop_k': 2.75}"
529,373,-962,0.964,4632,-0.21,19.8,-0.029,-0.7,24.8,-0.04,-0.08,89,2,3,"{'lookback': 48, 'band_mult_long': 1.75, 'band_mult_short': 1.0, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 3, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.3, 'daytype_hi': 0.6, 'vol_skip_pct': 62.0, 'stop_k': 0.75}"
530,74,-1738,0.774,2423,-0.72,24.3,-0.171,-0.8,4.9,-0.17,-0.27,137,3,3,"{'lookback': 28, 'band_mult_long': 0.75, 'band_mult_short': 2.25, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 3, 'daytype_mode': 'off', 'daytype_lo': 0.4, 'daytype_hi': 0.75, 'vol_skip_pct': 8.0, 'stop_k': 3.75}"
531,467,-2398,0.965,17174,-0.14,28.5,-0.025,-0.8,31.0,-0.05,-0.1,203,3,5,"{'lookback': 31, 'band_mult_long': 2.5, 'band_mult_short': 2.5, 'exit_mode': 'band', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 2, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.2, 'daytype_hi': 0.7, 'vol_skip_pct': 65.0, 'stop_k': 1.25}"
532,503,-2552,0.969,34752,-0.07,24.1,-0.024,-0.8,33.4,-0.04,-0.1,212,4,1,"{'lookback': 46, 'band_mult_long': 2.0, 'band_mult_short': 1.25, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 1, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.25, 'daytype_hi': 0.65, 'vol_skip_pct': 53.0, 'stop_k': 2.0}"
533,53,-2854,0.744,9348,-0.31,13.2,-0.222,-0.8,3.5,-0.1,-0.28,242,3,4,"{'lookback': 30, 'band_mult_long': 2.0, 'band_mult_short': 1.5, 'exit_mode': 'band', 'side': 'Both', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 3, 'daytype_mode': 'off', 'daytype_lo': 0.3, 'daytype_hi': 0.8, 'vol_skip_pct': 3.0, 'stop_k': 0.25}"
534,38,-3880,0.621,8641,-0.45,21.1,-0.299,-0.8,2.5,-0.25,-0.34,342,3,4,"{'lookback': 105, 'band_mult_long': 1.25, 'band_mult_short': 0.75, 'exit_mode': 'band', 'side': 'Both', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 4, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.15, 'daytype_hi': 0.55, 'vol_skip_pct': 5.0, 'stop_k': 2.5}"
535,81,-3633,0.748,8237,-0.44,32.1,-0.171,-0.9,5.4,-0.21,-0.26,262,3,4,"{'lookback': 25, 'band_mult_long': 1.5, 'band_mult_short': 2.5, 'exit_mode': 'band', 'side': 'Both', 'window': 'morning', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 3, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.05, 'daytype_hi': 0.7, 'vol_skip_pct': 15.0, 'stop_k': 4.0}"
536,123,-6316,0.835,17498,-0.36,34.1,-0.109,-0.9,8.2,-0.17,-0.26,472,4,3,"{'lookback': 21, 'band_mult_long': 2.5, 'band_mult_short': 2.25, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'morning', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 2, 'daytype_mode': 'off', 'daytype_lo': 0.35, 'daytype_hi': 0.65, 'vol_skip_pct': 26.0, 'stop_k': 4.0}"
537,58,-2246,0.7,4169,-0.54,24.1,-0.228,-0.9,3.9,-0.21,-0.32,170,3,3,"{'lookback': 20, 'band_mult_long': 2.25, 'band_mult_short': 2.5, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.45, 'daytype_hi': 0.9, 'vol_skip_pct': 15.0, 'stop_k': 1.0}"
538,436,-2545,0.958,14605,-0.17,26.1,-0.031,-0.9,29.0,-0.05,-0.11,190,3,1,"{'lookback': 78, 'band_mult_long': 1.25, 'band_mult_short': 1.5, 'exit_mode': 'band', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 1, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.2, 'daytype_hi': 0.6, 'vol_skip_pct': 27.0, 'stop_k': 0.75}"
539,78,-7921,0.725,15858,-0.5,26.9,-0.201,-1.0,5.2,-0.19,-0.33,506,2,1,"{'lookback': 92, 'band_mult_long': 0.5, 'band_mult_short': 1.25, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 1, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.15, 'daytype_hi': 0.7, 'vol_skip_pct': 6.0, 'stop_k': 2.5}"
540,38,-4257,0.506,7061,-0.6,18.4,-0.403,-1.0,2.5,-0.27,-0.39,278,1,3,"{'lookback': 117, 'band_mult_long': 2.5, 'band_mult_short': 0.5, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.25, 'daytype_hi': 0.9, 'vol_skip_pct': 1.0, 'stop_k': 3.5}"
541,373,-1170,0.949,7639,-0.15,19.0,-0.041,-1.0,24.8,-0.05,-0.12,76,4,5,"{'lookback': 45, 'band_mult_long': 1.75, 'band_mult_short': 2.5, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 2, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.45, 'daytype_hi': 0.7, 'vol_skip_pct': 47.0, 'stop_k': 2.25}"
542,123,-3201,0.839,11211,-0.29,24.4,-0.122,-1.0,8.2,-0.09,-0.22,214,2,5,"{'lookback': 37, 'band_mult_long': 1.25, 'band_mult_short': 1.0, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 4, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.25, 'daytype_hi': 0.6, 'vol_skip_pct': 4.0, 'stop_k': 3.5}"
543,271,-3769,0.923,12517,-0.3,25.8,-0.057,-1.0,18.0,-0.08,-0.16,245,1,2,"{'lookback': 65, 'band_mult_long': 2.5, 'band_mult_short': 0.5, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'morning', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'off', 'confirm_bars': 1, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.3, 'daytype_hi': 0.85, 'vol_skip_pct': 7.0, 'stop_k': 3.25}"
544,220,-5295,0.899,21115,-0.25,27.7,-0.073,-1.1,14.6,-0.1,-0.21,329,1,3,"{'lookback': 100, 'band_mult_long': 2.0, 'band_mult_short': 1.0, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 3, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.1, 'daytype_hi': 0.8, 'vol_skip_pct': 15.0, 'stop_k': 3.5}"
545,84,-649,0.768,964,-0.67,15.5,-0.196,-1.1,5.6,-0.19,-0.32,39,3,1,"{'lookback': 13, 'band_mult_long': 2.5, 'band_mult_short': 1.5, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 1, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.1, 'daytype_hi': 0.95, 'vol_skip_pct': 7.0, 'stop_k': 1.5}"
546,117,-5402,0.789,8135,-0.66,29.9,-0.148,-1.1,7.8,-0.18,-0.33,312,4,5,"{'lookback': 45, 'band_mult_long': 1.5, 'band_mult_short': 2.25, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.25, 'daytype_hi': 0.95, 'vol_skip_pct': 40.0, 'stop_k': 3.5}"
547,1312,-2395,0.984,18170,-0.13,12.8,-0.014,-1.2,87.1,-0.03,-0.07,130,3,4,"{'lookback': 73, 'band_mult_long': 1.5, 'band_mult_short': 0.5, 'exit_mode': 'boundary', 'side': 'Both', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 2, 'daytype_mode': 'off', 'daytype_lo': 0.25, 'daytype_hi': 0.9, 'vol_skip_pct': 28.0, 'stop_k': 1.0}"
548,83,-1925,0.69,3673,-0.52,30.1,-0.216,-1.2,5.5,-0.28,-0.42,107,2,2,"{'lookback': 107, 'band_mult_long': 2.25, 'band_mult_short': 1.0, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 1, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.35, 'daytype_hi': 0.55, 'vol_skip_pct': 46.0, 'stop_k': 1.0}"
549,36,-4319,0.342,4319,-1.0,22.2,-0.512,-1.2,2.4,-0.38,-0.42,234,3,5,"{'lookback': 40, 'band_mult_long': 1.5, 'band_mult_short': 0.75, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 4, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.15, 'daytype_hi': 0.9, 'vol_skip_pct': 1.0, 'stop_k': 2.5}"
550,426,-2437,0.951,14110,-0.17,16.2,-0.041,-1.2,28.3,-0.05,-0.14,139,3,4,"{'lookback': 91, 'band_mult_long': 0.5, 'band_mult_short': 1.75, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 2, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.2, 'daytype_hi': 0.6, 'vol_skip_pct': 33.0, 'stop_k': 1.25}"
551,404,-3892,0.941,18706,-0.21,24.0,-0.045,-1.2,26.8,-0.07,-0.14,216,1,6,"{'lookback': 14, 'band_mult_long': 1.25, 'band_mult_short': 1.0, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 4, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.05, 'daytype_hi': 0.65, 'vol_skip_pct': 8.0, 'stop_k': 4.0}"
552,82,-3889,0.74,12007,-0.32,11.0,-0.232,-1.3,5.4,-0.11,-0.31,205,2,3,"{'lookback': 96, 'band_mult_long': 0.75, 'band_mult_short': 0.5, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.4, 'daytype_hi': 0.9, 'vol_skip_pct': 3.0, 'stop_k': 0.75}"
553,80,-5738,0.674,10256,-0.56,27.5,-0.237,-1.3,5.3,-0.33,-0.44,303,3,4,"{'lookback': 51, 'band_mult_long': 2.25, 'band_mult_short': 2.25, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 3, 'daytype_mode': 'off', 'daytype_lo': 0.4, 'daytype_hi': 0.6, 'vol_skip_pct': 27.0, 'stop_k': 0.75}"
554,71,-11112,0.621,14623,-0.76,28.2,-0.272,-1.3,4.7,-0.34,-0.51,575,2,5,"{'lookback': 54, 'band_mult_long': 2.0, 'band_mult_short': 2.25, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 2, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.3, 'daytype_hi': 0.7, 'vol_skip_pct': 27.0, 'stop_k': 1.5}"
555,117,-8767,0.753,14892,-0.59,26.5,-0.181,-1.4,7.8,-0.21,-0.34,413,2,2,"{'lookback': 12, 'band_mult_long': 1.75, 'band_mult_short': 2.5, 'exit_mode': 'vwap', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 1, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.45, 'daytype_hi': 0.55, 'vol_skip_pct': 18.0, 'stop_k': 3.75}"
556,665,-3614,0.955,21057,-0.17,29.5,-0.032,-1.4,44.2,-0.07,-0.16,171,5,3,"{'lookback': 105, 'band_mult_long': 2.25, 'band_mult_short': 2.5, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 1, 'daytype_mode': 'off', 'daytype_lo': 0.15, 'daytype_hi': 0.95, 'vol_skip_pct': 97.0, 'stop_k': 3.0}"
557,125,-4708,0.781,10345,-0.46,24.8,-0.165,-1.4,8.3,-0.2,-0.35,229,4,1,"{'lookback': 68, 'band_mult_long': 1.5, 'band_mult_short': 1.0, 'exit_mode': 'band', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'off', 'confirm_bars': 1, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.35, 'daytype_hi': 0.6, 'vol_skip_pct': 6.0, 'stop_k': 3.5}"
558,818,-2379,0.969,17802,-0.13,10.8,-0.028,-1.5,54.3,-0.04,-0.11,104,1,1,"{'lookback': 49, 'band_mult_long': 2.5, 'band_mult_short': 1.0, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 1, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.1, 'daytype_hi': 0.75, 'vol_skip_pct': 18.0, 'stop_k': 4.0}"
559,106,-4221,0.679,5020,-0.84,29.2,-0.227,-1.6,7.0,-0.29,-0.36,175,1,1,"{'lookback': 26, 'band_mult_long': 2.0, 'band_mult_short': 2.5, 'exit_mode': 'band', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 1, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.3, 'daytype_hi': 0.85, 'vol_skip_pct': 7.0, 'stop_k': 0.25}"
560,116,-6197,0.685,10363,-0.6,32.8,-0.211,-1.6,7.7,-0.3,-0.41,253,3,3,"{'lookback': 112, 'band_mult_long': 1.25, 'band_mult_short': 1.25, 'exit_mode': 'band', 'side': 'Long Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'off', 'confirm_bars': 2, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.15, 'daytype_hi': 0.7, 'vol_skip_pct': 25.0, 'stop_k': 1.0}"
561,119,-4364,0.758,13185,-0.33,13.4,-0.21,-1.7,7.9,-0.13,-0.4,175,1,1,"{'lookback': 68, 'band_mult_long': 1.75, 'band_mult_short': 0.5, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 1, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.15, 'daytype_hi': 0.65, 'vol_skip_pct': 2.0, 'stop_k': 2.5}"
562,109,-4945,0.734,10236,-0.48,10.1,-0.239,-1.7,7.2,-0.14,-0.39,190,2,2,"{'lookback': 62, 'band_mult_long': 1.5, 'band_mult_short': 0.5, 'exit_mode': 'band', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 1, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.35, 'daytype_hi': 0.7, 'vol_skip_pct': 3.0, 'stop_k': 4.0}"
